node_id,layer,community
Bethesda,2025-10-28 00:00:00,2
Braddock Road,2025-10-28 00:00:00,11
Branch Ave,2025-10-28 00:00:00,15
Brookland-CUA,2025-10-28 00:00:00,2
Capitol Heights,2025-10-28 00:00:00,16
Capitol South,2025-10-28 00:00:00,16
Cheverly,2025-10-28 00:00:00,16
Clarendon,2025-10-28 00:00:00,16
Cleveland Park,2025-10-28 00:00:00,2
College Park-U of Md,2025-10-28 00:00:00,15
Columbia Heights,2025-10-28 00:00:00,15
Congress Heights,2025-10-28 00:00:00,15
Court House,2025-10-28 00:00:00,16
Crystal City,2025-10-28 00:00:00,11
Deanwood,2025-10-28 00:00:00,16
Downtown Largo,2025-10-28 00:00:00,16
Dunn Loring-Merrifield,2025-10-28 00:00:00,16
Dupont Circle,2025-10-28 00:00:00,2
East Falls Church,2025-10-28 00:00:00,16
Eastern Market,2025-10-28 00:00:00,16
Eisenhower Ave,2025-10-28 00:00:00,11
Farragut North,2025-10-28 00:00:00,2
Farragut West,2025-10-28 00:00:00,16
Federal Center SW,2025-10-28 00:00:00,16
Federal Triangle,2025-10-28 00:00:00,16
Foggy Bottom-GWU,2025-10-28 00:00:00,16
Forest Glen,2025-10-28 00:00:00,2
Fort Totten,2025-10-28 00:00:00,15
Franconia-Springfield,2025-10-28 00:00:00,11
Friendship Heights,2025-10-28 00:00:00,2
Gallery Pl-Chinatown,2025-10-28 00:00:00,15
Georgia Ave-Petworth,2025-10-28 00:00:00,15
Glenmont,2025-10-28 00:00:00,2
Greenbelt,2025-10-28 00:00:00,15
Greensboro,2025-10-28 00:00:00,16
Grosvenor-Strathmore,2025-10-28 00:00:00,2
Herndon,2025-10-28 00:00:00,16
Huntington,2025-10-28 00:00:00,11
Hyattsville Crossing,2025-10-28 00:00:00,15
Innovation Center,2025-10-28 00:00:00,16
Judiciary Square,2025-10-28 00:00:00,2
King St-Old Town,2025-10-28 00:00:00,11
L'Enfant Plaza,2025-10-28 00:00:00,11
Landover,2025-10-28 00:00:00,16
Loudoun Gateway,2025-10-28 00:00:00,16
McLean,2025-10-28 00:00:00,16
McPherson Sq,2025-10-28 00:00:00,16
Medical Center,2025-10-28 00:00:00,2
Metro Center,2025-10-28 00:00:00,2
Minnesota Ave,2025-10-28 00:00:00,16
Morgan Boulevard,2025-10-28 00:00:00,16
Mt Vernon Sq 7th St-Convention Center,2025-10-28 00:00:00,15
Navy Yard-Ballpark,2025-10-28 00:00:00,15
Naylor Road,2025-10-28 00:00:00,15
New Carrollton,2025-10-28 00:00:00,16
NoMa-Gallaudet U,2025-10-28 00:00:00,2
North Bethesda,2025-10-28 00:00:00,2
Pentagon,2025-10-28 00:00:00,11
Pentagon City,2025-10-28 00:00:00,11
Potomac Ave,2025-10-28 00:00:00,16
Potomac Yard,2025-10-28 00:00:00,11
Reston Town Center,2025-10-28 00:00:00,16
"Rhode Island Ave-Brentwood,",2025-10-28 00:00:00,2
Rockville,2025-10-28 00:00:00,2
Ronald Reagan Washington National Airport,2025-10-28 00:00:00,11
Rosslyn,2025-10-28 00:00:00,16
Shady Grove,2025-10-28 00:00:00,2
Shaw-Howard U,2025-10-28 00:00:00,15
Silver Spring,2025-10-28 00:00:00,2
Smithsonian,2025-10-28 00:00:00,16
Southern Avenue,2025-10-28 00:00:00,15
Spring Hill,2025-10-28 00:00:00,16
Stadium-Armory,2025-10-28 00:00:00,16
Suitland,2025-10-28 00:00:00,15
Takoma,2025-10-28 00:00:00,2
Tenleytown-AU,2025-10-28 00:00:00,2
Twinbrook,2025-10-28 00:00:00,2
Tysons,2025-10-28 00:00:00,16
U Street/African-Amer Civil War Memorial/Cardozo,2025-10-28 00:00:00,15
Union Station,2025-10-28 00:00:00,2
Van Dorn Street,2025-10-28 00:00:00,11
Van Ness-UDC,2025-10-28 00:00:00,2
Vienna/Fairfax-GMU,2025-10-28 00:00:00,16
Virginia Square-GMU,2025-10-28 00:00:00,16
Washington Dulles International Airport,2025-10-28 00:00:00,16
Waterfront,2025-10-28 00:00:00,15
West Falls Church,2025-10-28 00:00:00,16
West Hyattsville,2025-10-28 00:00:00,15
Wheaton,2025-10-28 00:00:00,2
Wiehle-Reston East,2025-10-28 00:00:00,16
Woodley Park-Zoo/Adams Morgan,2025-10-28 00:00:00,2
Addison Road-Seat Pleasant,2025-10-29 00:00:00,16
Anacostia,2025-10-29 00:00:00,15
Archives-Navy Memorial-Penn Quarter,2025-10-29 00:00:00,11
Arlington Cemetery,2025-10-29 00:00:00,11
Ashburn,2025-10-29 00:00:00,16
Ballston-MU,2025-10-29 00:00:00,16
Benning Road,2025-10-29 00:00:00,16
Bethesda,2025-10-29 00:00:00,2
Braddock Road,2025-10-29 00:00:00,11
Branch Ave,2025-10-29 00:00:00,15
Brookland-CUA,2025-10-29 00:00:00,2
Capitol Heights,2025-10-29 00:00:00,16
Capitol South,2025-10-29 00:00:00,16
Cheverly,2025-10-29 00:00:00,16
Clarendon,2025-10-29 00:00:00,16
Cleveland Park,2025-10-29 00:00:00,2
College Park-U of Md,2025-10-29 00:00:00,15
Columbia Heights,2025-10-29 00:00:00,15
Congress Heights,2025-10-29 00:00:00,15
Court House,2025-10-29 00:00:00,16
Crystal City,2025-10-29 00:00:00,11
Deanwood,2025-10-29 00:00:00,16
Downtown Largo,2025-10-29 00:00:00,16
Dunn Loring-Merrifield,2025-10-29 00:00:00,16
Dupont Circle,2025-10-29 00:00:00,2
East Falls Church,2025-10-29 00:00:00,16
Eastern Market,2025-10-29 00:00:00,16
Eisenhower Ave,2025-10-29 00:00:00,11
Farragut North,2025-10-29 00:00:00,2
Farragut West,2025-10-29 00:00:00,16
Federal Center SW,2025-10-29 00:00:00,16
Federal Triangle,2025-10-29 00:00:00,16
Foggy Bottom-GWU,2025-10-29 00:00:00,16
Forest Glen,2025-10-29 00:00:00,2
Fort Totten,2025-10-29 00:00:00,15
Franconia-Springfield,2025-10-29 00:00:00,11
Friendship Heights,2025-10-29 00:00:00,2
Gallery Pl-Chinatown,2025-10-29 00:00:00,15
Georgia Ave-Petworth,2025-10-29 00:00:00,15
Glenmont,2025-10-29 00:00:00,2
Greenbelt,2025-10-29 00:00:00,15
Greensboro,2025-10-29 00:00:00,16
Grosvenor-Strathmore,2025-10-29 00:00:00,2
Herndon,2025-10-29 00:00:00,16
Huntington,2025-10-29 00:00:00,11
Hyattsville Crossing,2025-10-29 00:00:00,15
Innovation Center,2025-10-29 00:00:00,16
Judiciary Square,2025-10-29 00:00:00,2
King St-Old Town,2025-10-29 00:00:00,11
L'Enfant Plaza,2025-10-29 00:00:00,15
Landover,2025-10-29 00:00:00,16
Loudoun Gateway,2025-10-29 00:00:00,16
McLean,2025-10-29 00:00:00,16
McPherson Sq,2025-10-29 00:00:00,16
Medical Center,2025-10-29 00:00:00,2
Metro Center,2025-10-29 00:00:00,2
Minnesota Ave,2025-10-29 00:00:00,16
Morgan Boulevard,2025-10-29 00:00:00,16
Mt Vernon Sq 7th St-Convention Center,2025-10-29 00:00:00,15
Navy Yard-Ballpark,2025-10-29 00:00:00,15
Naylor Road,2025-10-29 00:00:00,15
New Carrollton,2025-10-29 00:00:00,16
NoMa-Gallaudet U,2025-10-29 00:00:00,2
North Bethesda,2025-10-29 00:00:00,2
Pentagon,2025-10-29 00:00:00,11
Pentagon City,2025-10-29 00:00:00,11
Potomac Ave,2025-10-29 00:00:00,16
Potomac Yard,2025-10-29 00:00:00,11
Reston Town Center,2025-10-29 00:00:00,16
"Rhode Island Ave-Brentwood,",2025-10-29 00:00:00,2
Rockville,2025-10-29 00:00:00,2
Ronald Reagan Washington National Airport,2025-10-29 00:00:00,11
Rosslyn,2025-10-29 00:00:00,16
Shady Grove,2025-10-29 00:00:00,2
Shaw-Howard U,2025-10-29 00:00:00,15
Silver Spring,2025-10-29 00:00:00,2
Smithsonian,2025-10-29 00:00:00,16
Southern Avenue,2025-10-29 00:00:00,15
Spring Hill,2025-10-29 00:00:00,16
Stadium-Armory,2025-10-29 00:00:00,16
Suitland,2025-10-29 00:00:00,15
Takoma,2025-10-29 00:00:00,2
Tenleytown-AU,2025-10-29 00:00:00,2
Twinbrook,2025-10-29 00:00:00,2
Tysons,2025-10-29 00:00:00,16
U Street/African-Amer Civil War Memorial/Cardozo,2025-10-29 00:00:00,15
Union Station,2025-10-29 00:00:00,2
Van Dorn Street,2025-10-29 00:00:00,11
Van Ness-UDC,2025-10-29 00:00:00,2
Vienna/Fairfax-GMU,2025-10-29 00:00:00,16
Virginia Square-GMU,2025-10-29 00:00:00,16
Washington Dulles International Airport,2025-10-29 00:00:00,16
Waterfront,2025-10-29 00:00:00,15
West Falls Church,2025-10-29 00:00:00,16
West Hyattsville,2025-10-29 00:00:00,15
Wheaton,2025-10-29 00:00:00,2
Wiehle-Reston East,2025-10-29 00:00:00,16
Woodley Park-Zoo/Adams Morgan,2025-10-29 00:00:00,2
Addison Road-Seat Pleasant,2025-10-30 00:00:00,16
Anacostia,2025-10-30 00:00:00,15
Archives-Navy Memorial-Penn Quarter,2025-10-30 00:00:00,11
Arlington Cemetery,2025-10-30 00:00:00,11
Ashburn,2025-10-30 00:00:00,16
Ballston-MU,2025-10-30 00:00:00,16
Benning Road,2025-10-30 00:00:00,16
Bethesda,2025-10-30 00:00:00,2
Braddock Road,2025-10-30 00:00:00,11
Branch Ave,2025-10-30 00:00:00,15
Brookland-CUA,2025-10-30 00:00:00,2
Capitol Heights,2025-10-30 00:00:00,16
Capitol South,2025-10-30 00:00:00,16
Cheverly,2025-10-30 00:00:00,16
Clarendon,2025-10-30 00:00:00,16
Cleveland Park,2025-10-30 00:00:00,2
College Park-U of Md,2025-10-30 00:00:00,15
Columbia Heights,2025-10-30 00:00:00,15
Congress Heights,2025-10-30 00:00:00,15
Court House,2025-10-30 00:00:00,16
Crystal City,2025-10-30 00:00:00,11
Deanwood,2025-10-30 00:00:00,16
Downtown Largo,2025-10-30 00:00:00,16
Dunn Loring-Merrifield,2025-10-30 00:00:00,16
Dupont Circle,2025-10-30 00:00:00,2
East Falls Church,2025-10-30 00:00:00,16
Eastern Market,2025-10-30 00:00:00,16
Eisenhower Ave,2025-10-30 00:00:00,11
Farragut North,2025-10-30 00:00:00,2
Farragut West,2025-10-30 00:00:00,16
Federal Center SW,2025-10-30 00:00:00,16
Federal Triangle,2025-10-30 00:00:00,16
Foggy Bottom-GWU,2025-10-30 00:00:00,16
Forest Glen,2025-10-30 00:00:00,2
Fort Totten,2025-10-30 00:00:00,15
Franconia-Springfield,2025-10-30 00:00:00,11
Friendship Heights,2025-10-30 00:00:00,2
Gallery Pl-Chinatown,2025-10-30 00:00:00,15
Georgia Ave-Petworth,2025-10-30 00:00:00,15
Glenmont,2025-10-30 00:00:00,2
Greenbelt,2025-10-30 00:00:00,15
Greensboro,2025-10-30 00:00:00,16
Grosvenor-Strathmore,2025-10-30 00:00:00,2
Herndon,2025-10-30 00:00:00,16
Huntington,2025-10-30 00:00:00,11
Hyattsville Crossing,2025-10-30 00:00:00,15
Innovation Center,2025-10-30 00:00:00,16
Judiciary Square,2025-10-30 00:00:00,2
King St-Old Town,2025-10-30 00:00:00,11
L'Enfant Plaza,2025-10-30 00:00:00,15
Landover,2025-10-30 00:00:00,16
Loudoun Gateway,2025-10-30 00:00:00,16
McLean,2025-10-30 00:00:00,16
McPherson Sq,2025-10-30 00:00:00,16
Medical Center,2025-10-30 00:00:00,2
Metro Center,2025-10-30 00:00:00,2
Minnesota Ave,2025-10-30 00:00:00,16
Morgan Boulevard,2025-10-30 00:00:00,16
Mt Vernon Sq 7th St-Convention Center,2025-10-30 00:00:00,15
Navy Yard-Ballpark,2025-10-30 00:00:00,15
Naylor Road,2025-10-30 00:00:00,15
New Carrollton,2025-10-30 00:00:00,16
NoMa-Gallaudet U,2025-10-30 00:00:00,2
North Bethesda,2025-10-30 00:00:00,2
Pentagon,2025-10-30 00:00:00,11
Pentagon City,2025-10-30 00:00:00,11
Potomac Ave,2025-10-30 00:00:00,16
Potomac Yard,2025-10-30 00:00:00,11
Reston Town Center,2025-10-30 00:00:00,16
"Rhode Island Ave-Brentwood,",2025-10-30 00:00:00,2
Rockville,2025-10-30 00:00:00,2
Ronald Reagan Washington National Airport,2025-10-30 00:00:00,11
Rosslyn,2025-10-30 00:00:00,16
Shady Grove,2025-10-30 00:00:00,2
Shaw-Howard U,2025-10-30 00:00:00,15
Silver Spring,2025-10-30 00:00:00,2
Smithsonian,2025-10-30 00:00:00,16
Southern Avenue,2025-10-30 00:00:00,15
Spring Hill,2025-10-30 00:00:00,16
Stadium-Armory,2025-10-30 00:00:00,16
Suitland,2025-10-30 00:00:00,15
Takoma,2025-10-30 00:00:00,2
Tenleytown-AU,2025-10-30 00:00:00,2
Twinbrook,2025-10-30 00:00:00,2
Tysons,2025-10-30 00:00:00,16
U Street/African-Amer Civil War Memorial/Cardozo,2025-10-30 00:00:00,15
Union Station,2025-10-30 00:00:00,2
Van Dorn Street,2025-10-30 00:00:00,11
Van Ness-UDC,2025-10-30 00:00:00,2
Vienna/Fairfax-GMU,2025-10-30 00:00:00,16
Virginia Square-GMU,2025-10-30 00:00:00,16
Washington Dulles International Airport,2025-10-30 00:00:00,16
Waterfront,2025-10-30 00:00:00,15
West Falls Church,2025-10-30 00:00:00,16
West Hyattsville,2025-10-30 00:00:00,15
Wheaton,2025-10-30 00:00:00,2
Wiehle-Reston East,2025-10-30 00:00:00,16
Woodley Park-Zoo/Adams Morgan,2025-10-30 00:00:00,2
Addison Road-Seat Pleasant,2025-10-31 00:00:00,16
Anacostia,2025-10-31 00:00:00,15
Archives-Navy Memorial-Penn Quarter,2025-10-31 00:00:00,11
Arlington Cemetery,2025-10-31 00:00:00,11
Ashburn,2025-10-31 00:00:00,16
Ballston-MU,2025-10-31 00:00:00,16
Benning Road,2025-10-31 00:00:00,16
Bethesda,2025-10-31 00:00:00,2
Braddock Road,2025-10-31 00:00:00,11
Branch Ave,2025-10-31 00:00:00,15
Brookland-CUA,2025-10-31 00:00:00,2
Capitol Heights,2025-10-31 00:00:00,16
Capitol South,2025-10-31 00:00:00,16
Cheverly,2025-10-31 00:00:00,16
Clarendon,2025-10-31 00:00:00,16
Cleveland Park,2025-10-31 00:00:00,2
College Park-U of Md,2025-10-31 00:00:00,15
Columbia Heights,2025-10-31 00:00:00,15
Congress Heights,2025-10-31 00:00:00,15
Court House,2025-10-31 00:00:00,16
Crystal City,2025-10-31 00:00:00,11
Deanwood,2025-10-31 00:00:00,16
Downtown Largo,2025-10-31 00:00:00,16
Dunn Loring-Merrifield,2025-10-31 00:00:00,16
Dupont Circle,2025-10-31 00:00:00,2
East Falls Church,2025-10-31 00:00:00,16
Eastern Market,2025-10-31 00:00:00,16
Eisenhower Ave,2025-10-31 00:00:00,11
Farragut North,2025-10-31 00:00:00,2
Farragut West,2025-10-31 00:00:00,16
Federal Center SW,2025-10-31 00:00:00,16
Federal Triangle,2025-10-31 00:00:00,16
Foggy Bottom-GWU,2025-10-31 00:00:00,16
Forest Glen,2025-10-31 00:00:00,2
Fort Totten,2025-10-31 00:00:00,15
Franconia-Springfield,2025-10-31 00:00:00,11
Friendship Heights,2025-10-31 00:00:00,2
Gallery Pl-Chinatown,2025-10-31 00:00:00,15
Georgia Ave-Petworth,2025-10-31 00:00:00,15
Glenmont,2025-10-31 00:00:00,2
Greenbelt,2025-10-31 00:00:00,15
Greensboro,2025-10-31 00:00:00,16
Grosvenor-Strathmore,2025-10-31 00:00:00,2
Herndon,2025-10-31 00:00:00,16
Huntington,2025-10-31 00:00:00,11
Hyattsville Crossing,2025-10-31 00:00:00,15
Innovation Center,2025-10-31 00:00:00,16
Judiciary Square,2025-10-31 00:00:00,2
King St-Old Town,2025-10-31 00:00:00,11
L'Enfant Plaza,2025-10-31 00:00:00,15
Landover,2025-10-31 00:00:00,16
Loudoun Gateway,2025-10-31 00:00:00,16
McLean,2025-10-31 00:00:00,16
McPherson Sq,2025-10-31 00:00:00,16
Medical Center,2025-10-31 00:00:00,2
Metro Center,2025-10-31 00:00:00,2
Minnesota Ave,2025-10-31 00:00:00,16
Morgan Boulevard,2025-10-31 00:00:00,16
Mt Vernon Sq 7th St-Convention Center,2025-10-31 00:00:00,15
Navy Yard-Ballpark,2025-10-31 00:00:00,15
Naylor Road,2025-10-31 00:00:00,15
New Carrollton,2025-10-31 00:00:00,16
NoMa-Gallaudet U,2025-10-31 00:00:00,2
North Bethesda,2025-10-31 00:00:00,2
Pentagon,2025-10-31 00:00:00,11
Pentagon City,2025-10-31 00:00:00,11
Potomac Ave,2025-10-31 00:00:00,16
Potomac Yard,2025-10-31 00:00:00,11
Reston Town Center,2025-10-31 00:00:00,16
"Rhode Island Ave-Brentwood,",2025-10-31 00:00:00,2
Rockville,2025-10-31 00:00:00,2
Ronald Reagan Washington National Airport,2025-10-31 00:00:00,11
Rosslyn,2025-10-31 00:00:00,16
Shady Grove,2025-10-31 00:00:00,2
Shaw-Howard U,2025-10-31 00:00:00,15
Silver Spring,2025-10-31 00:00:00,2
Smithsonian,2025-10-31 00:00:00,16
Southern Avenue,2025-10-31 00:00:00,15
Spring Hill,2025-10-31 00:00:00,16
Stadium-Armory,2025-10-31 00:00:00,16
Suitland,2025-10-31 00:00:00,15
Takoma,2025-10-31 00:00:00,2
Tenleytown-AU,2025-10-31 00:00:00,2
Twinbrook,2025-10-31 00:00:00,2
Tysons,2025-10-31 00:00:00,16
U Street/African-Amer Civil War Memorial/Cardozo,2025-10-31 00:00:00,15
Union Station,2025-10-31 00:00:00,2
Van Dorn Street,2025-10-31 00:00:00,11
Van Ness-UDC,2025-10-31 00:00:00,2
Vienna/Fairfax-GMU,2025-10-31 00:00:00,16
Virginia Square-GMU,2025-10-31 00:00:00,16
Washington Dulles International Airport,2025-10-31 00:00:00,16
Waterfront,2025-10-31 00:00:00,15
West Falls Church,2025-10-31 00:00:00,16
West Hyattsville,2025-10-31 00:00:00,15
Wheaton,2025-10-31 00:00:00,2
Wiehle-Reston East,2025-10-31 00:00:00,16
Woodley Park-Zoo/Adams Morgan,2025-10-31 00:00:00,2
Addison Road-Seat Pleasant,2025-11-01 00:00:00,16
Anacostia,2025-11-01 00:00:00,15
Archives-Navy Memorial-Penn Quarter,2025-11-01 00:00:00,15
Arlington Cemetery,2025-11-01 00:00:00,16
Ashburn,2025-11-01 00:00:00,16
Ballston-MU,2025-11-01 00:00:00,16
Benning Road,2025-11-01 00:00:00,16
Bethesda,2025-11-01 00:00:00,2
Braddock Road,2025-11-01 00:00:00,16
Branch Ave,2025-11-01 00:00:00,15
Brookland-CUA,2025-11-01 00:00:00,2
Capitol Heights,2025-11-01 00:00:00,16
Capitol South,2025-11-01 00:00:00,16
Cheverly,2025-11-01 00:00:00,16
Clarendon,2025-11-01 00:00:00,16
Cleveland Park,2025-11-01 00:00:00,2
College Park-U of Md,2025-11-01 00:00:00,15
Columbia Heights,2025-11-01 00:00:00,15
Congress Heights,2025-11-01 00:00:00,15
Court House,2025-11-01 00:00:00,16
Crystal City,2025-11-01 00:00:00,16
Deanwood,2025-11-01 00:00:00,16
Downtown Largo,2025-11-01 00:00:00,16
Dunn Loring-Merrifield,2025-11-01 00:00:00,16
Dupont Circle,2025-11-01 00:00:00,2
East Falls Church,2025-11-01 00:00:00,16
Eastern Market,2025-11-01 00:00:00,16
Eisenhower Ave,2025-11-01 00:00:00,16
Farragut North,2025-11-01 00:00:00,2
Farragut West,2025-11-01 00:00:00,16
Federal Center SW,2025-11-01 00:00:00,16
Federal Triangle,2025-11-01 00:00:00,16
Foggy Bottom-GWU,2025-11-01 00:00:00,16
Forest Glen,2025-11-01 00:00:00,2
Fort Totten,2025-11-01 00:00:00,15
Franconia-Springfield,2025-11-01 00:00:00,16
Friendship Heights,2025-11-01 00:00:00,2
Gallery Pl-Chinatown,2025-11-01 00:00:00,15
Georgia Ave-Petworth,2025-11-01 00:00:00,15
Glenmont,2025-11-01 00:00:00,2
Greenbelt,2025-11-01 00:00:00,15
Greensboro,2025-11-01 00:00:00,16
Grosvenor-Strathmore,2025-11-01 00:00:00,2
Herndon,2025-11-01 00:00:00,16
Huntington,2025-11-01 00:00:00,16
Hyattsville Crossing,2025-11-01 00:00:00,15
Innovation Center,2025-11-01 00:00:00,16
Judiciary Square,2025-11-01 00:00:00,2
King St-Old Town,2025-11-01 00:00:00,16
L'Enfant Plaza,2025-11-01 00:00:00,16
Landover,2025-11-01 00:00:00,16
Loudoun Gateway,2025-11-01 00:00:00,16
McLean,2025-11-01 00:00:00,16
McPherson Sq,2025-11-01 00:00:00,16
Medical Center,2025-11-01 00:00:00,2
Metro Center,2025-11-01 00:00:00,2
Minnesota Ave,2025-11-01 00:00:00,16
Morgan Boulevard,2025-11-01 00:00:00,16
Mt Vernon Sq 7th St-Convention Center,2025-11-01 00:00:00,15
Navy Yard-Ballpark,2025-11-01 00:00:00,15
Naylor Road,2025-11-01 00:00:00,15
New Carrollton,2025-11-01 00:00:00,16
NoMa-Gallaudet U,2025-11-01 00:00:00,2
North Bethesda,2025-11-01 00:00:00,2
Pentagon,2025-11-01 00:00:00,16
Pentagon City,2025-11-01 00:00:00,16
Potomac Ave,2025-11-01 00:00:00,16
Potomac Yard,2025-11-01 00:00:00,16
Reston Town Center,2025-11-01 00:00:00,16
"Rhode Island Ave-Brentwood,",2025-11-01 00:00:00,2
Rockville,2025-11-01 00:00:00,2
Ronald Reagan Washington National Airport,2025-11-01 00:00:00,16
Rosslyn,2025-11-01 00:00:00,16
Shady Grove,2025-11-01 00:00:00,2
Shaw-Howard U,2025-11-01 00:00:00,15
Silver Spring,2025-11-01 00:00:00,2
Smithsonian,2025-11-01 00:00:00,16
Southern Avenue,2025-11-01 00:00:00,15
Spring Hill,2025-11-01 00:00:00,16
Stadium-Armory,2025-11-01 00:00:00,16
Suitland,2025-11-01 00:00:00,15
Takoma,2025-11-01 00:00:00,2
Tenleytown-AU,2025-11-01 00:00:00,2
Twinbrook,2025-11-01 00:00:00,2
Tysons,2025-11-01 00:00:00,16
U Street/African-Amer Civil War Memorial/Cardozo,2025-11-01 00:00:00,15
Union Station,2025-11-01 00:00:00,2
Van Dorn Street,2025-11-01 00:00:00,16
Van Ness-UDC,2025-11-01 00:00:00,2
Vienna/Fairfax-GMU,2025-11-01 00:00:00,16
Virginia Square-GMU,2025-11-01 00:00:00,16
Washington Dulles International Airport,2025-11-01 00:00:00,16
Waterfront,2025-11-01 00:00:00,15
West Falls Church,2025-11-01 00:00:00,16
West Hyattsville,2025-11-01 00:00:00,15
Wheaton,2025-11-01 00:00:00,2
Wiehle-Reston East,2025-11-01 00:00:00,16
Woodley Park-Zoo/Adams Morgan,2025-11-01 00:00:00,2
Addison Road-Seat Pleasant,2025-11-02 00:00:00,16
Anacostia,2025-11-02 00:00:00,15
Archives-Navy Memorial-Penn Quarter,2025-11-02 00:00:00,15
Arlington Cemetery,2025-11-02 00:00:00,16
Ashburn,2025-11-02 00:00:00,16
Ballston-MU,2025-11-02 00:00:00,16
Benning Road,2025-11-02 00:00:00,16
Bethesda,2025-11-02 00:00:00,2
Braddock Road,2025-11-02 00:00:00,16
Branch Ave,2025-11-02 00:00:00,15
Brookland-CUA,2025-11-02 00:00:00,2
Capitol Heights,2025-11-02 00:00:00,16
Capitol South,2025-11-02 00:00:00,16
Cheverly,2025-11-02 00:00:00,16
Clarendon,2025-11-02 00:00:00,16
Cleveland Park,2025-11-02 00:00:00,2
College Park-U of Md,2025-11-02 00:00:00,15
Columbia Heights,2025-11-02 00:00:00,15
Congress Heights,2025-11-02 00:00:00,15
Court House,2025-11-02 00:00:00,16
Crystal City,2025-11-02 00:00:00,16
Deanwood,2025-11-02 00:00:00,16
Downtown Largo,2025-11-02 00:00:00,16
Dunn Loring-Merrifield,2025-11-02 00:00:00,16
Dupont Circle,2025-11-02 00:00:00,2
East Falls Church,2025-11-02 00:00:00,16
Eastern Market,2025-11-02 00:00:00,16
Eisenhower Ave,2025-11-02 00:00:00,16
Farragut North,2025-11-02 00:00:00,2
Farragut West,2025-11-02 00:00:00,16
Federal Center SW,2025-11-02 00:00:00,16
Federal Triangle,2025-11-02 00:00:00,16
Foggy Bottom-GWU,2025-11-02 00:00:00,16
Forest Glen,2025-11-02 00:00:00,2
Fort Totten,2025-11-02 00:00:00,15
Franconia-Springfield,2025-11-02 00:00:00,16
Friendship Heights,2025-11-02 00:00:00,2
Gallery Pl-Chinatown,2025-11-02 00:00:00,15
Georgia Ave-Petworth,2025-11-02 00:00:00,15
Glenmont,2025-11-02 00:00:00,2
Greenbelt,2025-11-02 00:00:00,15
Greensboro,2025-11-02 00:00:00,16
Grosvenor-Strathmore,2025-11-02 00:00:00,2
Herndon,2025-11-02 00:00:00,16
Huntington,2025-11-02 00:00:00,16
Hyattsville Crossing,2025-11-02 00:00:00,15
Innovation Center,2025-11-02 00:00:00,16
Judiciary Square,2025-11-02 00:00:00,2
King St-Old Town,2025-11-02 00:00:00,16
L'Enfant Plaza,2025-11-02 00:00:00,16
Landover,2025-11-02 00:00:00,16
Loudoun Gateway,2025-11-02 00:00:00,16
McLean,2025-11-02 00:00:00,16
McPherson Sq,2025-11-02 00:00:00,16
Medical Center,2025-11-02 00:00:00,2
Metro Center,2025-11-02 00:00:00,2
Minnesota Ave,2025-11-02 00:00:00,16
Morgan Boulevard,2025-11-02 00:00:00,16
Mt Vernon Sq 7th St-Convention Center,2025-11-02 00:00:00,15
Navy Yard-Ballpark,2025-11-02 00:00:00,15
Naylor Road,2025-11-02 00:00:00,15
New Carrollton,2025-11-02 00:00:00,16
NoMa-Gallaudet U,2025-11-02 00:00:00,2
North Bethesda,2025-11-02 00:00:00,2
Pentagon,2025-11-02 00:00:00,16
Pentagon City,2025-11-02 00:00:00,16
Potomac Ave,2025-11-02 00:00:00,16
Potomac Yard,2025-11-02 00:00:00,16
Reston Town Center,2025-11-02 00:00:00,16
"Rhode Island Ave-Brentwood,",2025-11-02 00:00:00,2
Rockville,2025-11-02 00:00:00,2
Ronald Reagan Washington National Airport,2025-11-02 00:00:00,16
Rosslyn,2025-11-02 00:00:00,16
Shady Grove,2025-11-02 00:00:00,2
Shaw-Howard U,2025-11-02 00:00:00,15
Silver Spring,2025-11-02 00:00:00,2
Smithsonian,2025-11-02 00:00:00,16
Southern Avenue,2025-11-02 00:00:00,15
Spring Hill,2025-11-02 00:00:00,16
Stadium-Armory,2025-11-02 00:00:00,16
Suitland,2025-11-02 00:00:00,15
Takoma,2025-11-02 00:00:00,2
Tenleytown-AU,2025-11-02 00:00:00,2
Twinbrook,2025-11-02 00:00:00,2
Tysons,2025-11-02 00:00:00,16
U Street/African-Amer Civil War Memorial/Cardozo,2025-11-02 00:00:00,15
Union Station,2025-11-02 00:00:00,2
Van Dorn Street,2025-11-02 00:00:00,16
Van Ness-UDC,2025-11-02 00:00:00,2
Vienna/Fairfax-GMU,2025-11-02 00:00:00,16
Virginia Square-GMU,2025-11-02 00:00:00,16
Washington Dulles International Airport,2025-11-02 00:00:00,16
Waterfront,2025-11-02 00:00:00,15
West Falls Church,2025-11-02 00:00:00,16
West Hyattsville,2025-11-02 00:00:00,15
Wheaton,2025-11-02 00:00:00,2
Wiehle-Reston East,2025-11-02 00:00:00,16
Woodley Park-Zoo/Adams Morgan,2025-11-02 00:00:00,2
Addison Road-Seat Pleasant,2025-11-03 00:00:00,16
Anacostia,2025-11-03 00:00:00,15
Archives-Navy Memorial-Penn Quarter,2025-11-03 00:00:00,17
Arlington Cemetery,2025-11-03 00:00:00,17
Ashburn,2025-11-03 00:00:00,16
Ballston-MU,2025-11-03 00:00:00,16
Benning Road,2025-11-03 00:00:00,16
Bethesda,2025-11-03 00:00:00,2
Braddock Road,2025-11-03 00:00:00,17
